date,county,fips,positive_patients,suspected_patients,icu_positive_patients,icu_suspected_patients,icu_available_beds
2020-05-17,San Francisco,75,40.0,31.0,18.0,5.0,101.0
2020-05-17,San Joaquin,77,10.0,18.0,1.0,9.0,21.0
2020-05-17,San Luis Obispo,79,1.0,4.0,1.0,1.0,21.0
2020-05-17,San Mateo,81,32.0,23.0,9.0,6.0,40.0
2020-05-17,Santa Barbara,83,25.0,6.0,12.0,4.0,62.0
2020-05-17,Santa Clara,85,44.0,38.0,19.0,6.0,192.0
2020-05-17,Santa Cruz,87,1.0,0.0,0.0,0.0,15.0
2020-05-17,Shasta,89,0.0,0.0,1.0,0.0,6.0
2020-05-17,Siskiyou,93,0.0,1.0,0.0,1.0,3.0
2020-05-17,Solano,95,17.0,30.0,9.0,1.0,46.0
2020-05-17,Sonoma,97,5.0,26.0,3.0,0.0,55.0
2020-05-17,Stanislaus,99,20.0,21.0,1.0,2.0,85.0
2020-05-17,Sutter,101,0.0,0.0,0.0,0.0,
2020-05-17,Tehama,103,0.0,0.0,0.0,0.0,3.0
2020-05-17,Trinity,105,0.0,0.0,0.0,0.0,
2020-05-17,Tulare,107,40.0,1.0,10.0,0.0,14.0
2020-05-17,Tuolumne,109,0.0,0.0,0.0,0.0,3.0
2020-05-17,Ventura,111,31.0,13.0,11.0,2.0,45.0
2020-05-17,Yolo,113,0.0,0.0,1.0,1.0,1.0
2020-05-17,Yuba,115,1.0,0.0,0.0,0.0,10.0
2020-05-16,Alameda,1,81.0,64.0,40.0,10.0,114.0
2020-05-16,Amador,5,0.0,0.0,0.0,0.0,2.0
2020-05-16,Butte,7,2.0,1.0,1.0,0.0,20.0
2020-05-16,Calaveras,9,0.0,0.0,0.0,0.0,10.0
2020-05-16,Colusa,11,0.0,0.0,0.0,0.0,6.0
2020-05-16,Contra Costa,13,16.0,34.0,9.0,8.0,105.0
2020-05-16,Del Norte,15,0.0,0.0,0.0,0.0,2.0
2020-05-16,El Dorado,17,1.0,3.0,1.0,0.0,8.0
2020-05-16,Fresno,19,58.0,39.0,16.0,4.0,85.0
2020-05-16,Glenn,21,0.0,0.0,0.0,0.0,
2020-05-16,Humboldt,23,3.0,4.0,1.0,0.0,5.0
2020-05-16,Imperial,25,60.0,1.0,18.0,0.0,8.0
2020-05-16,Inyo,27,0.0,0.0,0.0,0.0,4.0
2020-05-16,Kern,29,36.0,15.0,18.0,1.0,77.0
2020-05-16,Kings,31,20.0,2.0,2.0,1.0,2.0
2020-05-16,Lake,33,0.0,0.0,0.0,0.0,2.0
2020-05-16,Lassen,35,0.0,0.0,0.0,0.0,
2020-05-16,Los Angeles,37,1570.0,516.0,483.0,80.0,1207.0
2020-05-16,Madera,39,0.0,0.0,0.0,0.0,28.0
2020-05-16,Marin,41,1.0,10.0,0.0,0.0,15.0
2020-05-16,Mariposa,43,0.0,0.0,0.0,0.0,
2020-05-16,Mendocino,45,0.0,0.0,0.0,0.0,5.0
2020-05-16,Merced,47,6.0,1.0,5.0,0.0,4.0
2020-05-16,Modoc,49,0.0,0.0,0.0,0.0,
2020-05-16,Mono,51,0.0,0.0,0.0,0.0,2.0
2020-05-16,Monterey,53,8.0,1.0,4.0,0.0,104.0
2020-05-16,Napa,55,1.0,3.0,1.0,0.0,6.0
2020-05-16,Nevada,57,0.0,0.0,0.0,2.0,7.0
2020-05-16,Orange,59,251.0,74.0,103.0,18.0,345.0
2020-05-16,Placer,61,3.0,25.0,0.0,7.0,38.0
2020-05-16,Plumas,63,0.0,0.0,0.0,0.0,
2020-05-16,Riverside,65,183.0,83.0,68.0,17.0,194.0
2020-05-16,Sacramento,67,12.0,34.0,5.0,7.0,100.0
2020-05-16,San Benito,69,1.0,0.0,1.0,0.0,2.0
2020-05-16,San Bernardino,71,122.0,79.0,54.0,13.0,145.0
2020-05-16,San Diego,73,319.0,51.0,138.0,15.0,326.0
2020-05-16,San Francisco,75,44.0,30.0,20.0,4.0,106.0
2020-05-16,San Joaquin,77,11.0,19.0,2.0,10.0,21.0
2020-05-16,San Luis Obispo,79,1.0,5.0,1.0,1.0,25.0
2020-05-16,San Mateo,81,31.0,23.0,9.0,5.0,43.0
2020-05-16,Santa Barbara,83,27.0,7.0,12.0,3.0,63.0
2020-05-16,Santa Clara,85,51.0,39.0,22.0,6.0,177.0
2020-05-16,Santa Cruz,87,1.0,0.0,0.0,0.0,15.0
2020-05-16,Shasta,89,0.0,0.0,0.0,0.0,7.0
2020-05-16,Siskiyou,93,0.0,1.0,0.0,1.0,3.0
2020-05-16,Solano,95,14.0,26.0,9.0,1.0,46.0
2020-05-16,Sonoma,97,5.0,31.0,2.0,0.0,54.0
2020-05-16,Stanislaus,99,19.0,20.0,1.0,2.0,82.0
2020-05-16,Sutter,101,0.0,0.0,0.0,0.0,
2020-05-16,Tehama,103,0.0,0.0,0.0,0.0,4.0
2020-05-16,Trinity,105,0.0,0.0,0.0,0.0,
2020-05-16,Tulare,107,40.0,1.0,10.0,0.0,14.0
2020-05-16,Tuolumne,109,0.0,0.0,0.0,0.0,6.0
2020-05-16,Ventura,111,27.0,23.0,13.0,8.0,47.0
2020-05-16,Yolo,113,0.0,1.0,0.0,0.0,2.0
2020-05-16,Yuba,115,0.0,0.0,0.0,0.0,11.0
2020-05-15,Alameda,1,76.0,72.0,38.0,19.0,117.0
2020-05-15,Amador,5,0.0,0.0,0.0,0.0,0.0
2020-05-15,Butte,7,2.0,2.0,1.0,0.0,14.0
2020-05-15,Calaveras,9,0.0,1.0,0.0,1.0,10.0
2020-05-15,Colusa,11,0.0,0.0,0.0,0.0,6.0
2020-05-15,Contra Costa,13,19.0,37.0,9.0,7.0,114.0
2020-05-15,Del Norte,15,0.0,0.0,0.0,0.0,2.0
2020-05-15,El Dorado,17,0.0,0.0,0.0,0.0,10.0
2020-05-15,Fresno,19,59.0,32.0,16.0,2.0,81.0
2020-05-15,Glenn,21,0.0,0.0,0.0,0.0,
2020-05-15,Humboldt,23,3.0,6.0,1.0,0.0,6.0
2020-05-15,Imperial,25,67.0,4.0,20.0,0.0,0.0
2020-05-15,Inyo,27,0.0,0.0,0.0,0.0,4.0
2020-05-15,Kern,29,40.0,12.0,18.0,0.0,82.0
2020-05-15,Kings,31,20.0,2.0,3.0,0.0,4.0
2020-05-15,Lake,33,0.0,0.0,0.0,0.0,2.0
2020-05-15,Lassen,35,0.0,0.0,0.0,0.0,
2020-05-15,Los Angeles,37,1648.0,553.0,481.0,90.0,1229.0
2020-05-15,Madera,39,1.0,0.0,0.0,0.0,29.0
2020-05-15,Marin,41,2.0,8.0,0.0,1.0,11.0
2020-05-15,Mariposa,43,0.0,0.0,0.0,0.0,
2020-05-15,Mendocino,45,0.0,0.0,0.0,0.0,4.0
2020-05-15,Merced,47,6.0,2.0,4.0,0.0,7.0
2020-05-15,Modoc,49,0.0,0.0,0.0,0.0,
2020-05-15,Mono,51,0.0,0.0,0.0,0.0,2.0
2020-05-15,Monterey,53,6.0,1.0,5.0,0.0,109.0
2020-05-15,Napa,55,1.0,0.0,1.0,0.0,6.0
2020-05-15,Nevada,57,0.0,0.0,0.0,1.0,7.0
2020-05-15,Orange,59,250.0,60.0,110.0,14.0,339.0
2020-05-15,Placer,61,3.0,26.0,0.0,5.0,32.0
2020-05-15,Plumas,63,0.0,0.0,0.0,0.0,
2020-05-15,Riverside,65,184.0,72.0,71.0,21.0,182.0
2020-05-15,Sacramento,67,11.0,44.0,5.0,8.0,100.0
2020-05-15,San Benito,69,1.0,0.0,1.0,0.0,1.0
2020-05-15,San Bernardino,71,125.0,69.0,51.0,14.0,168.0
2020-05-15,San Diego,73,326.0,66.0,139.0,12.0,332.0
2020-05-15,San Francisco,75,56.0,33.0,19.0,4.0,85.0
2020-05-15,San Joaquin,77,11.0,34.0,3.0,13.0,28.0
2020-05-15,San Luis Obispo,79,1.0,4.0,1.0,2.0,22.0
2020-05-15,San Mateo,81,30.0,24.0,10.0,6.0,40.0
2020-05-15,Santa Barbara,83,26.0,6.0,12.0,2.0,64.0
2020-05-15,Santa Clara,85,48.0,27.0,23.0,2.0,164.0
2020-05-15,Santa Cruz,87,1.0,0.0,0.0,0.0,13.0
2020-05-15,Shasta,89,0.0,0.0,0.0,0.0,7.0
2020-05-15,Siskiyou,93,0.0,0.0,0.0,0.0,5.0
2020-05-15,Solano,95,14.0,26.0,8.0,1.0,50.0
2020-05-15,Sonoma,97,5.0,34.0,3.0,1.0,51.0
2020-05-15,Stanislaus,99,19.0,19.0,3.0,2.0,80.0
2020-05-15,Sutter,101,0.0,0.0,0.0,0.0,
2020-05-15,Tehama,103,0.0,1.0,0.0,1.0,4.0
2020-05-15,Trinity,105,0.0,0.0,0.0,0.0,
2020-05-15,Tulare,107,38.0,1.0,9.0,0.0,15.0
2020-05-15,Tuolumne,109,0.0,0.0,0.0,0.0,3.0
2020-05-15,Ventura,111,27.0,20.0,14.0,5.0,54.0
2020-05-15,Yolo,113,0.0,0.0,0.0,0.0,3.0
2020-05-15,Yuba,115,0.0,0.0,0.0,0.0,12.0
2020-05-14,Alameda,1,82.0,56.0,37.0,13.0,118.0
2020-05-14,Amador,5,0.0,0.0,0.0,0.0,0.0
2020-05-14,Butte,7,2.0,1.0,0.0,0.0,19.0
2020-05-14,Calaveras,9,0.0,0.0,0.0,0.0,10.0
2020-05-14,Colusa,11,0.0,0.0,0.0,0.0,6.0
2020-05-14,Contra Costa,13,20.0,47.0,8.0,4.0,121.0
2020-05-14,Del Norte,15,0.0,0.0,0.0,0.0,5.0
2020-05-14,El Dorado,17,0.0,3.0,0.0,0.0,11.0
2020-05-14,Fresno,19,64.0,52.0,17.0,6.0,82.0
2020-05-14,Glenn,21,0.0,0.0,0.0,0.0,
2020-05-14,Humboldt,23,5.0,7.0,1.0,1.0,3.0
2020-05-14,Imperial,25,62.0,9.0,20.0,0.0,6.0
2020-05-14,Inyo,27,0.0,0.0,0.0,0.0,4.0
2020-05-14,Kern,29,39.0,5.0,23.0,0.0,58.0
2020-05-14,Kings,31,16.0,2.0,4.0,0.0,2.0
2020-05-14,Lake,33,0.0,0.0,0.0,0.0,2.0
2020-05-14,Lassen,35,0.0,0.0,0.0,0.0,
2020-05-14,Los Angeles,37,1648.0,559.0,480.0,101.0,1230.0
2020-05-14,Madera,39,0.0,0.0,0.0,0.0,29.0
2020-05-14,Marin,41,3.0,9.0,0.0,2.0,12.0
2020-05-14,Mariposa,43,0.0,1.0,0.0,0.0,
2020-05-14,Mendocino,45,0.0,0.0,0.0,0.0,3.0
2020-05-14,Merced,47,8.0,1.0,5.0,0.0,5.0
2020-05-14,Modoc,49,0.0,0.0,0.0,0.0,
2020-05-14,Mono,51,0.0,0.0,0.0,0.0,2.0
2020-05-14,Monterey,53,6.0,1.0,5.0,0.0,104.0
2020-05-14,Napa,55,1.0,0.0,0.0,0.0,10.0
2020-05-14,Nevada,57,0.0,0.0,0.0,1.0,7.0
2020-05-14,Orange,59,259.0,68.0,102.0,14.0,385.0
2020-05-14,Placer,61,2.0,21.0,0.0,3.0,29.0
2020-05-14,Plumas,63,0.0,0.0,0.0,0.0,
2020-05-14,Riverside,65,184.0,91.0,68.0,26.0,180.0
2020-05-14,Sacramento,67,12.0,40.0,5.0,11.0,91.0
2020-05-14,San Benito,69,1.0,0.0,1.0,0.0,1.0
2020-05-14,San Bernardino,71,132.0,97.0,47.0,15.0,182.0
2020-05-14,San Diego,73,329.0,70.0,140.0,15.0,354.0
2020-05-14,San Francisco,75,56.0,38.0,20.0,10.0,111.0
2020-05-14,San Joaquin,77,10.0,26.0,1.0,12.0,27.0
2020-05-14,San Luis Obispo,79,2.0,3.0,1.0,0.0,21.0
2020-05-14,San Mateo,81,32.0,12.0,12.0,0.0,45.0
2020-05-14,Santa Barbara,83,26.0,4.0,10.0,2.0,64.0
2020-05-14,Santa Clara,85,51.0,40.0,21.0,4.0,172.0
2020-05-14,Santa Cruz,87,1.0,0.0,0.0,0.0,13.0
2020-05-14,Shasta,89,0.0,0.0,0.0,0.0,8.0
2020-05-14,Siskiyou,93,0.0,1.0,0.0,0.0,4.0
2020-05-14,Solano,95,15.0,25.0,8.0,2.0,47.0
2020-05-14,Sonoma,97,5.0,23.0,3.0,3.0,51.0
2020-05-14,Stanislaus,99,19.0,19.0,2.0,1.0,85.0
2020-05-14,Sutter,101,0.0,0.0,0.0,0.0,
2020-05-14,Tehama,103,0.0,1.0,0.0,0.0,5.0
2020-05-14,Trinity,105,0.0,0.0,0.0,0.0,
2020-05-14,Tulare,107,37.0,0.0,10.0,0.0,21.0
2020-05-14,Tuolumne,109,0.0,0.0,0.0,0.0,5.0
2020-05-14,Ventura,111,28.0,30.0,16.0,11.0,48.0
2020-05-14,Yolo,113,0.0,0.0,0.0,0.0,3.0
2020-05-14,Yuba,115,0.0,0.0,0.0,0.0,10.0
2020-05-13,Alameda,1,81.0,59.0,37.0,12.0,117.0
2020-05-13,Amador,5,0.0,0.0,0.0,0.0,1.0
2020-05-13,Butte,7,2.0,3.0,0.0,2.0,19.0
2020-05-13,Calaveras,9,0.0,0.0,0.0,0.0,11.0
2020-05-13,Colusa,11,0.0,1.0,0.0,1.0,5.0
2020-05-13,Contra Costa,13,20.0,40.0,8.0,7.0,108.0
2020-05-13,Del Norte,15,0.0,0.0,0.0,0.0,3.0
2020-05-13,El Dorado,17,0.0,2.0,0.0,0.0,11.0
2020-05-13,Fresno,19,69.0,60.0,18.0,5.0,78.0
2020-05-13,Glenn,21,0.0,0.0,0.0,0.0,
2020-05-13,Humboldt,23,4.0,4.0,1.0,1.0,5.0
2020-05-13,Imperial,25,61.0,4.0,19.0,0.0,8.0
2020-05-13,Inyo,27,0.0,0.0,0.0,0.0,4.0
2020-05-13,Kern,29,34.0,6.0,26.0,2.0,73.0
2020-05-13,Kings,31,16.0,4.0,4.0,0.0,0.0
2020-05-13,Lake,33,0.0,0.0,0.0,1.0,2.0
2020-05-13,Lassen,35,0.0,0.0,0.0,0.0,
2020-05-13,Los Angeles,37,1733.0,618.0,504.0,83.0,1253.0
2020-05-13,Madera,39,0.0,0.0,0.0,0.0,26.0
2020-05-13,Marin,41,3.0,16.0,0.0,1.0,16.0
2020-05-13,Mariposa,43,0.0,1.0,0.0,0.0,
2020-05-13,Mendocino,45,0.0,0.0,0.0,0.0,2.0
2020-05-13,Merced,47,8.0,3.0,4.0,0.0,10.0
2020-05-13,Modoc,49,0.0,0.0,0.0,0.0,
2020-05-13,Mono,51,0.0,0.0,0.0,0.0,2.0
2020-05-13,Monterey,53,7.0,2.0,5.0,0.0,106.0
2020-05-13,Napa,55,1.0,0.0,0.0,0.0,10.0
2020-05-13,Nevada,57,0.0,0.0,0.0,1.0,7.0
2020-05-13,Orange,59,257.0,85.0,105.0,22.0,393.0
2020-05-13,Placer,61,3.0,27.0,0.0,4.0,37.0
2020-05-13,Plumas,63,0.0,0.0,0.0,0.0,
2020-05-13,Riverside,65,188.0,77.0,66.0,22.0,180.0
2020-05-13,Sacramento,67,15.0,35.0,5.0,4.0,105.0
2020-05-13,San Benito,69,1.0,0.0,1.0,0.0,1.0
2020-05-13,San Bernardino,71,133.0,90.0,49.0,10.0,153.0
2020-05-13,San Diego,73,329.0,51.0,136.0,10.0,346.0
2020-05-13,San Francisco,75,57.0,32.0,24.0,7.0,108.0
2020-05-13,San Joaquin,77,11.0,16.0,1.0,4.0,32.0
2020-05-13,San Luis Obispo,79,3.0,7.0,2.0,1.0,24.0
2020-05-13,San Mateo,81,34.0,35.0,17.0,2.0,38.0
2020-05-13,Santa Barbara,83,26.0,3.0,9.0,2.0,67.0
2020-05-13,Santa Clara,85,58.0,33.0,22.0,5.0,194.0
2020-05-13,Santa Cruz,87,1.0,0.0,0.0,0.0,15.0
2020-05-13,Shasta,89,0.0,0.0,0.0,0.0,5.0
2020-05-13,Siskiyou,93,0.0,1.0,0.0,0.0,5.0
2020-05-13,Solano,95,16.0,18.0,8.0,3.0,41.0
2020-05-13,Sonoma,97,5.0,20.0,3.0,1.0,53.0
2020-05-13,Stanislaus,99,20.0,11.0,2.0,1.0,79.0
2020-05-13,Sutter,101,0.0,0.0,0.0,0.0,
2020-05-13,Tehama,103,0.0,0.0,0.0,0.0,5.0
2020-05-13,Trinity,105,0.0,0.0,0.0,0.0,
2020-05-13,Tulare,107,40.0,0.0,10.0,0.0,22.0
2020-05-13,Tuolumne,109,0.0,0.0,0.0,0.0,5.0
2020-05-13,Ventura,111,25.0,29.0,13.0,10.0,37.0
2020-05-13,Yolo,113,0.0,1.0,0.0,1.0,6.0
2020-05-13,Yuba,115,0.0,0.0,0.0,0.0,12.0
2020-05-12,Alameda,1,79.0,51.0,34.0,12.0,116.0
2020-05-12,Amador,5,0.0,0.0,0.0,0.0,1.0
2020-05-12,Butte,7,2.0,3.0,0.0,1.0,25.0
2020-05-12,Calaveras,9,0.0,0.0,0.0,0.0,8.0
2020-05-12,Colusa,11,0.0,1.0,0.0,1.0,5.0
2020-05-12,Contra Costa,13,17.0,49.0,7.0,12.0,121.0
2020-05-12,Del Norte,15,0.0,0.0,0.0,0.0,1.0
2020-05-12,El Dorado,17,0.0,2.0,0.0,0.0,10.0
2020-05-12,Fresno,19,62.0,48.0,19.0,4.0,84.0
2020-05-12,Glenn,21,0.0,0.0,0.0,0.0,
2020-05-12,Humboldt,23,3.0,5.0,0.0,0.0,6.0
2020-05-12,Imperial,25,60.0,3.0,18.0,1.0,8.0
2020-05-12,Inyo,27,0.0,0.0,0.0,0.0,4.0
2020-05-12,Kern,29,38.0,14.0,28.0,1.0,72.0
2020-05-12,Kings,31,16.0,4.0,4.0,0.0,0.0
2020-05-12,Lake,33,0.0,1.0,0.0,1.0,1.0
2020-05-12,Lassen,35,0.0,0.0,0.0,0.0,
2020-05-12,Los Angeles,37,1742.0,506.0,499.0,84.0,1267.0
2020-05-12,Madera,39,0.0,0.0,0.0,0.0,31.0
2020-05-12,Marin,41,3.0,18.0,0.0,1.0,13.0
2020-05-12,Mariposa,43,0.0,1.0,0.0,0.0,
2020-05-12,Mendocino,45,0.0,0.0,0.0,0.0,4.0
2020-05-12,Merced,47,6.0,5.0,4.0,1.0,5.0
2020-05-12,Modoc,49,0.0,0.0,0.0,0.0,
2020-05-12,Mono,51,0.0,0.0,0.0,0.0,2.0
2020-05-12,Monterey,53,6.0,1.0,5.0,0.0,106.0
2020-05-12,Napa,55,1.0,0.0,1.0,0.0,6.0
2020-05-12,Nevada,57,0.0,0.0,0.0,1.0,5.0
2020-05-12,Orange,59,263.0,85.0,88.0,14.0,358.0
2020-05-12,Placer,61,9.0,18.0,3.0,2.0,32.0
2020-05-12,Plumas,63,0.0,0.0,0.0,0.0,
2020-05-12,Riverside,65,206.0,100.0,67.0,29.0,172.0
2020-05-12,Sacramento,67,14.0,34.0,7.0,6.0,94.0
2020-05-12,San Benito,69,1.0,0.0,0.0,0.0,2.0
2020-05-12,San Bernardino,71,148.0,49.0,48.0,10.0,180.0
2020-05-12,San Diego,73,334.0,51.0,132.0,10.0,357.0
2020-05-12,San Francisco,75,63.0,27.0,23.0,4.0,100.0
2020-05-12,San Joaquin,77,14.0,20.0,1.0,7.0,26.0
2020-05-12,San Luis Obispo,79,4.0,4.0,2.0,1.0,28.0
2020-05-12,San Mateo,81,30.0,33.0,14.0,6.0,35.0
2020-05-12,Santa Barbara,83,24.0,5.0,9.0,2.0,83.0
2020-05-12,Santa Clara,85,55.0,29.0,24.0,5.0,180.0
2020-05-12,Santa Cruz,87,1.0,0.0,0.0,0.0,11.0
2020-05-12,Shasta,89,0.0,0.0,0.0,0.0,9.0
2020-05-12,Siskiyou,93,0.0,0.0,0.0,1.0,3.0
2020-05-12,Solano,95,15.0,14.0,9.0,6.0,48.0
2020-05-12,Sonoma,97,6.0,22.0,4.0,4.0,49.0
2020-05-12,Stanislaus,99,19.0,15.0,1.0,2.0,81.0
2020-05-12,Sutter,101,0.0,0.0,0.0,0.0,
2020-05-12,Tehama,103,0.0,0.0,0.0,0.0,6.0
2020-05-12,Trinity,105,0.0,0.0,0.0,0.0,
2020-05-12,Tulare,107,34.0,0.0,11.0,0.0,17.0
2020-05-12,Tuolumne,109,0.0,0.0,0.0,0.0,3.0
2020-05-12,Ventura,111,26.0,25.0,13.0,9.0,42.0
2020-05-12,Yolo,113,0.0,0.0,0.0,0.0,5.0
2020-05-12,Yuba,115,0.0,1.0,0.0,1.0,11.0
2020-05-11,Alameda,1,78.0,53.0,36.0,13.0,125.0
2020-05-11,Amador,5,0.0,0.0,0.0,0.0,2.0
2020-05-11,Butte,7,2.0,1.0,0.0,0.0,25.0
2020-05-11,Calaveras,9,0.0,1.0,0.0,1.0,8.0
2020-05-11,Colusa,11,0.0,0.0,0.0,0.0,6.0
2020-05-11,Contra Costa,13,16.0,38.0,8.0,10.0,105.0
2020-05-11,Del Norte,15,0.0,0.0,0.0,0.0,0.0
2020-05-11,El Dorado,17,0.0,3.0,0.0,0.0,8.0
2020-05-11,Fresno,19,56.0,37.0,19.0,11.0,87.0
2020-05-11,Glenn,21,0.0,0.0,0.0,0.0,
2020-05-11,Humboldt,23,2.0,6.0,0.0,0.0,5.0
2020-05-11,Imperial,25,60.0,2.0,17.0,0.0,10.0
2020-05-11,Inyo,27,1.0,0.0,0.0,0.0,3.0
2020-05-11,Kern,29,39.0,4.0,27.0,1.0,77.0
2020-05-11,Kings,31,13.0,4.0,4.0,0.0,4.0
2020-05-11,Lake,33,0.0,0.0,0.0,0.0,5.0
2020-05-11,Lassen,35,0.0,1.0,0.0,0.0,
2020-05-11,Los Angeles,37,1763.0,547.0,498.0,86.0,1242.0
2020-05-11,Madera,39,1.0,0.0,0.0,0.0,27.0
2020-05-11,Marin,41,3.0,12.0,0.0,2.0,12.0
2020-05-11,Mariposa,43,0.0,0.0,0.0,0.0,
2020-05-11,Mendocino,45,0.0,0.0,0.0,0.0,5.0
2020-05-11,Merced,47,7.0,2.0,4.0,2.0,7.0
2020-05-11,Modoc,49,0.0,0.0,0.0,0.0,
2020-05-11,Mono,51,0.0,0.0,0.0,0.0,2.0
2020-05-11,Monterey,53,9.0,0.0,5.0,0.0,109.0
2020-05-11,Napa,55,1.0,0.0,1.0,0.0,13.0
2020-05-11,Nevada,57,0.0,1.0,0.0,1.0,7.0
2020-05-11,Orange,59,232.0,88.0,85.0,25.0,362.0
2020-05-11,Placer,61,8.0,16.0,2.0,2.0,36.0
2020-05-11,Plumas,63,0.0,1.0,0.0,0.0,
2020-05-11,Riverside,65,186.0,104.0,69.0,34.0,184.0
2020-05-11,Sacramento,67,16.0,35.0,9.0,5.0,93.0
2020-05-11,San Benito,69,1.0,0.0,0.0,0.0,2.0
2020-05-11,San Bernardino,71,152.0,66.0,53.0,12.0,178.0
2020-05-11,San Diego,73,339.0,61.0,131.0,13.0,374.0
2020-05-11,San Francisco,75,63.0,28.0,23.0,11.0,107.0
2020-05-11,San Joaquin,77,15.0,15.0,2.0,5.0,34.0
2020-05-11,San Luis Obispo,79,3.0,2.0,2.0,1.0,22.0
2020-05-11,San Mateo,81,31.0,18.0,11.0,6.0,43.0
2020-05-11,Santa Barbara,83,22.0,10.0,9.0,3.0,89.0
2020-05-11,Santa Clara,85,59.0,41.0,27.0,7.0,193.0
2020-05-11,Santa Cruz,87,1.0,0.0,0.0,0.0,16.0
2020-05-11,Shasta,89,0.0,0.0,0.0,0.0,9.0
2020-05-11,Siskiyou,93,0.0,0.0,0.0,0.0,5.0
2020-05-11,Solano,95,13.0,15.0,10.0,2.0,45.0
2020-05-11,Sonoma,97,5.0,9.0,2.0,4.0,50.0
2020-05-11,Stanislaus,99,21.0,14.0,2.0,6.0,74.0
2020-05-11,Sutter,101,0.0,0.0,0.0,0.0,
2020-05-11,Tehama,103,0.0,0.0,0.0,0.0,6.0
2020-05-11,Trinity,105,0.0,0.0,0.0,0.0,
2020-05-11,Tulare,107,35.0,0.0,10.0,0.0,20.0
2020-05-11,Tuolumne,109,0.0,1.0,0.0,0.0,2.0
2020-05-11,Ventura,111,31.0,23.0,12.0,7.0,48.0
2020-05-11,Yolo,113,0.0,0.0,0.0,0.0,4.0
2020-05-11,Yuba,115,0.0,1.0,0.0,1.0,9.0
2020-05-10,Alameda,1,77.0,46.0,40.0,4.0,125.0
2020-05-10,Amador,5,0.0,0.0,0.0,0.0,2.0
2020-05-10,Butte,7,1.0,2.0,0.0,1.0,21.0
2020-05-10,Calaveras,9,0.0,0.0,0.0,0.0,9.0
2020-05-10,Colusa,11,0.0,0.0,0.0,0.0,6.0
2020-05-10,Contra Costa,13,18.0,43.0,7.0,9.0,110.0
2020-05-10,Del Norte,15,0.0,0.0,0.0,0.0,1.0
2020-05-10,El Dorado,17,0.0,2.0,0.0,0.0,15.0
2020-05-10,Fresno,19,53.0,45.0,22.0,9.0,89.0
2020-05-10,Glenn,21,0.0,0.0,0.0,0.0,
2020-05-10,Humboldt,23,2.0,4.0,0.0,0.0,3.0
2020-05-10,Imperial,25,63.0,1.0,17.0,0.0,9.0
2020-05-10,Inyo,27,0.0,0.0,0.0,0.0,3.0
2020-05-10,Kern,29,37.0,14.0,27.0,2.0,96.0
2020-05-10,Kings,31,12.0,5.0,4.0,0.0,3.0
2020-05-10,Lake,33,0.0,1.0,0.0,0.0,0.0
2020-05-10,Lassen,35,0.0,1.0,0.0,0.0,
2020-05-10,Los Angeles,37,1731.0,539.0,498.0,90.0,1253.0
2020-05-10,Madera,39,1.0,1.0,0.0,0.0,30.0
2020-05-10,Marin,41,4.0,13.0,2.0,3.0,11.0
2020-05-10,Mariposa,43,0.0,0.0,0.0,0.0,
2020-05-10,Mendocino,45,0.0,0.0,0.0,0.0,4.0
2020-05-10,Merced,47,6.0,0.0,4.0,0.0,4.0
2020-05-10,Modoc,49,0.0,0.0,0.0,0.0,
2020-05-10,Mono,51,0.0,0.0,0.0,0.0,2.0
2020-05-10,Monterey,53,9.0,0.0,3.0,0.0,108.0
2020-05-10,Napa,55,2.0,0.0,2.0,0.0,3.0
2020-05-10,Nevada,57,0.0,1.0,0.0,0.0,5.0
2020-05-10,Orange,59,230.0,78.0,81.0,21.0,353.0
2020-05-10,Placer,61,8.0,19.0,2.0,2.0,34.0
2020-05-10,Plumas,63,0.0,1.0,0.0,0.0,
2020-05-10,Riverside,65,199.0,117.0,73.0,29.0,177.0
2020-05-10,Sacramento,67,18.0,37.0,11.0,7.0,105.0
2020-05-10,San Benito,69,0.0,0.0,0.0,0.0,1.0
2020-05-10,San Bernardino,71,144.0,83.0,53.0,12.0,188.0
2020-05-10,San Diego,73,334.0,56.0,134.0,8.0,357.0
2020-05-10,San Francisco,75,66.0,25.0,25.0,9.0,102.0
2020-05-10,San Joaquin,77,15.0,28.0,2.0,8.0,19.0
2020-05-10,San Luis Obispo,79,3.0,2.0,2.0,0.0,24.0
2020-05-10,San Mateo,81,29.0,23.0,12.0,5.0,43.0
2020-05-10,Santa Barbara,83,26.0,4.0,11.0,1.0,81.0
2020-05-10,Santa Clara,85,66.0,45.0,28.0,4.0,179.0
2020-05-10,Santa Cruz,87,3.0,0.0,0.0,0.0,16.0
2020-05-10,Shasta,89,0.0,0.0,1.0,0.0,8.0
2020-05-10,Siskiyou,93,0.0,0.0,0.0,0.0,4.0
2020-05-10,Solano,95,14.0,22.0,8.0,1.0,48.0
2020-05-10,Sonoma,97,5.0,7.0,2.0,2.0,50.0
2020-05-10,Stanislaus,99,17.0,10.0,1.0,3.0,80.0
2020-05-10,Sutter,101,0.0,0.0,0.0,0.0,
2020-05-10,Tehama,103,0.0,0.0,0.0,0.0,3.0
2020-05-10,Trinity,105,0.0,0.0,0.0,0.0,
2020-05-10,Tulare,107,27.0,2.0,8.0,0.0,26.0
2020-05-10,Tuolumne,109,0.0,0.0,0.0,0.0,2.0
